1038027;Игрушка для собак Мяч 9,5 см;https://4lapy.ru/catalog/sobaki/letniy-sezon/igrushka-dlya-sobak-myach-9-5-sm.html?offer=107140;749;Rurri
1053793;Игрушка для собак Морская звезда 16см плавающая;https://4lapy.ru/catalog/sobaki/letniy-sezon/igrushka-dlya-sobak-morskaya-zvezda-16sm-plavayushchaya.html?offer=146333;329;Nobby
1049776;Лежак-подстилка мягкий охлаждающий для кошек и собак средних и крупных пород, XL: 90х60 см, цвет в ассортименте;https://4lapy.ru/catalog/sobaki/letniy-sezon/lezhak-podstilka-myagkiy-okhlazhdayushchiy-xl-90kh60-sm-seryy.html?offer=135453;3429;Trixie
1049774;Лежак-подстилка мягкий охлаждающий для кошек и собак средних пород, M: 50х40 см, цвет в ассортименте;https://4lapy.ru/catalog/sobaki/letniy-sezon/lezhak-podstilka-myagkiy-okhlazhdayushchiy-m-50kh40-sm-seryy.html?offer=135449;1709;Trixie
1042533;Спасательный жилет для собак, XL: 65 см/60–96 см, до 45 кг,жёлтый/чёрный;https://4lapy.ru/catalog/sobaki/letniy-sezon/spasatelnyy-zhilet-dlya-sobak-xl-65-sm-60-96-sm-do-45-kg-zheltyy-chernyy.html?offer=118199;4209;Trixie
1035080;Миска охлаждающая Fresh 0,95л пластик;https://4lapy.ru/catalog/sobaki/letniy-sezon/miska-0-95l-fresh-ohlazhdayushchaya-plastik.html?offer=97097;759;Nobby
1035078;Коврик охлаждающий Cooling Mat для кошек и собак, 80x96 см, голубой;https://4lapy.ru/catalog/sobaki/letniy-sezon/kovrik-ohlazhdayushchiy-cooling-mat-80x96sm.html?offer=97058;4669;Imac
1035073;Косынка охлаждающая для животных Cooling Bandana, 28x28 см;https://4lapy.ru/catalog/sobaki/letniy-sezon/kosynka-ohlazhdayushchaya-dlya-zhivotnyh-cooling-bandana-28x28-sm.html?offer=97048;679;Imac
1035072;Косынка охлаждающая для животных Cooling Bandana, 20x20 см;https://4lapy.ru/catalog/sobaki/letniy-sezon/kosynka-ohlazhdayushchaya-dlya-zhivotnyh-cooling-bandana-20x20-sm.html?offer=97046;515;Imac
1022810;Бассейн для собак, 160x30 см, голубой/синий;https://4lapy.ru/catalog/sobaki/letniy-sezon/triksi_basseyn_dlya_sobak_oe_160_x_30_sm_goluboy_siniy.html?offer=67759;10525;Trixie
1035095;Жилет для собак плавательный DOG BUOYANCY AID 35см оранжевый;https://4lapy.ru/catalog/sobaki/letniy-sezon/zhilet-d-sobak-plavat-dog-buoyancy-aid-35sm-oranzhevyy.html?offer=97079;1835;Nobby
1035094;Жилет для собак плавательный DOG BUOYANCY AID 30см оранжевый;https://4lapy.ru/catalog/sobaki/letniy-sezon/zhilet-d-sobak-plavat-dog-buoyancy-aid-30sm-oranzhevyy.html?offer=97077;1635;Nobby
1035093;Жилет для собак плавательный DOG BUOYANCY AID 25см оранжевый;https://4lapy.ru/catalog/sobaki/letniy-sezon/zhilet-d-sobak-plavat-dog-buoyancy-aid-25sm-oranzhevyy.html?offer=97075;1405;Nobby
1044777;Игрушка для собак Бумеранг 29 см;https://4lapy.ru/catalog/sobaki/letniy-sezon/igrushka-dlya-sobak-bumerang-29-sm.html?offer=124522;549;Rurri
1044774;Игрушка для собак Диспенсер для лакомств 12 см;https://4lapy.ru/catalog/sobaki/letniy-sezon/igrushka-dlya-sobak-dispenser-dlya-lakomstv-12-sm.html?offer=124516;449;Rurri
1053959;Жилет для собак плавательный DOG BUOYANCY AID 40см оранжевый;https://4lapy.ru/catalog/sobaki/letniy-sezon/zhilet-dlya-sobak-plavatelnyy-dog-buoyancy-aid-40sm-oranzhevyy.html?offer=146813;2079;Nobby
1041897;Мат охлаждающий для собак и кошек Flover, 90х70 см;https://4lapy.ru/catalog/sobaki/letniy-sezon/mat-ohlazhdayushchiy-flover-90h70sm.html?offer=115313;1899;Nobby
1035081;Миска охлаждающая складная Fresh 0,3л мягкий пластик;https://4lapy.ru/catalog/sobaki/letniy-sezon/miska-0-3l-fresh-ohlazhdayushchaya-skladnaya-myagkiy-plastik.html?offer=97099;759;Nobby
1021042;Велоспрингер для крупных собак;https://4lapy.ru/catalog/sobaki/letniy-sezon/Triksi_Velospringer__dlya_krupnyh_sobak__1021042.html?offer=36000;4487;Trixie
